artist,description,height,image,price,size,title,url_id,width
Norman Lerner,Winter has a way of changing things visually and in this case a tree revealing itself structurally in its intricate delicate complexity. This is number 2 of 50 in the limited edition of this image. Framed and ready to be hanged.,14.0,"[u'http://ecx.images-amazon.com/images/I/51RooP8GY8L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51RooP8GY8L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51RooP8GY8L._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/A1b5VWTt1GL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/A1b5VWTt1GL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51RooP8GY8L._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/A1b5VWTt1GL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51RooP8GY8L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51RooP8GY8L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/A1b5VWTt1GL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",650.0,"[u'14', u'11.3', u'0.8 in.']","Winter Tree,",B00O1B5O3W,11.3
Dana Gluckstein,"The images from Bhutan depict the contradictions facing this ancient and mystical Himalayan culture whose admirable gross national product is measured in moments of happiness rather than the acquisition of material things. An onslaught of Bollywood and Hollywood images since television's introduction in 2000, however, threaten traditional values. At a religious festival, a schoolboy dressed in his traditional gho crouches with his toy rifle. - Dana Gluckstein",34.0,"[u'http://ecx.images-amazon.com/images/I/51GndA%2BjDAL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51GndA%2BjDAL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51GndA%2BjDAL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81-lkACmNJL._SL1408_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81-lkACmNJL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51GndA%2BjDAL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81-lkACmNJL._SL1408_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51GndA%2BjDAL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51GndA%2BjDAL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81-lkACmNJL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/21ZtcXdozEL.jpg']",6500.0,"[u'34', u'34 in.']","Young Boy at Religious Festival, Bhutan,",B00E58TN4M,34.0
,,,[],,,,B00LLPYQD0,
,,,[],,,,B00LLPZ8D2,
Neal L. Parisi,This Snowy white owl peered around the corner just in time to capture his image for all time. What a wise owl.,8.0,"[u'http://ecx.images-amazon.com/images/I/41DaeSJHtdL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41DaeSJHtdL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41DaeSJHtdL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/51pEnUnqzoL._SL1024_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/51pEnUnqzoL._SY500_.jpg&quot;:[500,751],&quot;http://ecx.images-amazon.com/images/I/51pEnUnqzoL._SX500_.jpg&quot;:[333,500],&quot;http://ecx.images-amazon.com/images/I/51pEnUnqzoL._SX700_.jpg', u'http://ecx.images-amazon.com/images/I/41DaeSJHtdL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/51pEnUnqzoL._SL1024_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41DaeSJHtdL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41DaeSJHtdL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51pEnUnqzoL._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/51pEnUnqzoL._SX700_.jpg"":[466,700],""http://ecx.images-amazon.com/images/I/51pEnUnqzoL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/31OS+iC9+sL.jpg', u'http://ecx.images-amazon.com/images/I/41DaeSJHtdL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/51pEnUnqzoL._SL1024_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41DaeSJHtdL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51pEnUnqzoL._SX700_.jpg"":[""466"",""700""],""http://ecx.images-amazon.com/images/I/51pEnUnqzoL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/51pEnUnqzoL._SY500_.jpg"":[""500"",""751""],""http://ecx.images-amazon.com/images/I/51pEnUnqzoL._SY590_.jpg"":[""590"",""886""]}}],""13X19"":[{""large"":""http://ecx.images-amazon.com/images/I/41DaeSJHtdL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/51pEnUnqzoL._SL1024_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41DaeSJHtdL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51pEnUnqzoL._SX700_.jpg"":[""466"",""700""],""http://ecx.images-amazon.com/images/I/51pEnUnqzoL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/51pEnUnqzoL._SY500_.jpg"":[""500"",""751""],""http://ecx.images-amazon.com/images/I/51pEnUnqzoL._SY590_.jpg']",135.0,"[u'8', u'12']","Snow White,",B00GRG34RC,12.0
Ron Galella,,8.0,"[u'http://ecx.images-amazon.com/images/I/31yJ89LC26L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/31yJ89LC26L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/31yJ89LC26L._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/31yJ89LC26L.jpg', u'http://ecx.images-amazon.com/images/I/31yJ89LC26L._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/31yJ89LC26L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/31yJ89LC26L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/31yJ89LC26L.jpg', u'http://ecx.images-amazon.com/images/I/11rvKSI64gL.jpg']",1000.0,"[u'8', u'10', u'0.1 in.']","Andy Warhol & Jean-Michel Basquiat,",B0170QMM3E,10.0
,,,[],,,,B0175SPSKG,
Ting-Ting Cheng,"'Still Life with Cucumber' is part of Ting-Ting's second 'Still life With Fruit' series, in which the artist explores the fetishism surrounding commodities and brands. In this series, Ting-Ting has focused on brands and fruit from Japan in the Japanese still life painting style rather than the European style of previous works. By doing so, Ting-Ting wants to emphasize the obsession with Japanese culture that has spread all over the world. This trend is especially significant to Taiwan, which was under Japanese rule from 1895 and 1945 and where Ting-Ting was born and raised.",15.75,"[u'http://ecx.images-amazon.com/images/I/41H%2BV3l7QFL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41H%2BV3l7QFL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41H%2BV3l7QFL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/91kbjoFVPsL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/91kbjoFVPsL._SX500_.jpg&quot;:[400,500],&quot;http://ecx.images-amazon.com/images/I/91kbjoFVPsL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/41H%2BV3l7QFL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/91kbjoFVPsL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41H%2BV3l7QFL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41H%2BV3l7QFL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91kbjoFVPsL._SX500_.jpg"":[400,500],""http://ecx.images-amazon.com/images/I/91kbjoFVPsL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11vcy0v-YNL.jpg']",850.0,"[u'15.75', u'19.69 in.']","Still Life with Nike Cucumber,",B00DWB656W,19.69
Katherine Gendreau,"A 64-second exposure at Montauk Point, Long Island, New York.",16.0,"[u'http://ecx.images-amazon.com/images/I/51xo%2B5W5ygL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51xo%2B5W5ygL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51xo%2B5W5ygL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/91bOVDhC8TL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/91bOVDhC8TL._SX500_.jpg&quot;:[333,500],&quot;http://ecx.images-amazon.com/images/I/91bOVDhC8TL._SY500_.jpg&quot;:[500,750],&quot;http://ecx.images-amazon.com/images/I/91bOVDhC8TL._SX700_.jpg', u'http://ecx.images-amazon.com/images/I/51xo%2B5W5ygL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/91bOVDhC8TL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51xo%2B5W5ygL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51xo%2B5W5ygL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91bOVDhC8TL._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/91bOVDhC8TL._SX700_.jpg"":[467,700],""http://ecx.images-amazon.com/images/I/91bOVDhC8TL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51xo%2B5W5ygL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/91bOVDhC8TL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51xo%2B5W5ygL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91bOVDhC8TL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/91bOVDhC8TL._SX700_.jpg"":[""467"",""700""],""http://ecx.images-amazon.com/images/I/91bOVDhC8TL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/91bOVDhC8TL._SY590_.jpg"":[""590"",""885""]}}],""24x36 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51xo%2B5W5ygL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/91bOVDhC8TL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51xo%2B5W5ygL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91bOVDhC8TL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/91bOVDhC8TL._SX700_.jpg"":[""467"",""700""],""http://ecx.images-amazon.com/images/I/91bOVDhC8TL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/91bOVDhC8TL._SY590_.jpg']",200.0,"[u'16', u'24 in.']","Montauk Sunset,",B00J07AVTO,24.0
Jon Bidwell,"Into the Chaos is a photograph of the sprawling Fairfax District train yards in Kansas City, Kansas. Technical Information: This is a limited edition photograph produced on Epson Premium Presentation Fine Art Matte Media using an archival pigment. Each photograph is produced, signed and numbered by the artist. Only one hundred or fewer prints are produced in each series. Prints are delivered in a crystal clear presentation sleeve supported with a white backing board. On 8.5 x 11 media the printed image is 6 x 9 inches, leaving a one inch white border. This white border allows for for easy framing with or without a matte. Perfect for small spaces that need a splash of unique artistry. Please feel free to contact me with any additional questions you may have.",11.0,"[u'http://ecx.images-amazon.com/images/I/41GU1ihyqXL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41GU1ihyqXL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41GU1ihyqXL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81V4U2ZqgyL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81V4U2ZqgyL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/41GU1ihyqXL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81V4U2ZqgyL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41GU1ihyqXL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41GU1ihyqXL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81V4U2ZqgyL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",59.0,"[u'11', u'8.5', u'0.2 in.']","Into the Chaos,",B00SSX2T50,8.5
Gregg Otteson,Blue Optic was inspired by an aged wooden door. Its lines and forms led me toward this abstracted view. I like the depth and lighting created here.,12.0,"[u'http://ecx.images-amazon.com/images/I/71wLJkb59HL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/71wLJkb59HL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/71wLJkb59HL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/B1uh%2BNblKjS._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/B1uh%2BNblKjS._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/71wLJkb59HL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/B1uh%2BNblKjS._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/71wLJkb59HL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/71wLJkb59HL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/B1uh%2BNblKjS._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/71wLJkb59HL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/B1uh%2BNblKjS._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/71wLJkb59HL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/B1uh%2BNblKjS._SY590_.jpg"":[""590"",""590""],""http://ecx.images-amazon.com/images/I/B1uh%2BNblKjS._SY500_.jpg"":[""500"",""500""]}}],""20x20 in."":[{""large"":""http://ecx.images-amazon.com/images/I/71wLJkb59HL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/B1uh%2BNblKjS._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/71wLJkb59HL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/B1uh%2BNblKjS._SY590_.jpg"":[""590"",""590""],""http://ecx.images-amazon.com/images/I/B1uh%2BNblKjS._SY500_.jpg']",215.0,"[u'12', u'12 in.']","Blue Optic,",B00NY5ETQE,12.0
Katherine Gendreau,"A long exposure on a beautiful afternoon overlooking Cannon Beach at Ecola State Park, Oregon.",16.0,"[u'http://ecx.images-amazon.com/images/I/51jnGS%2BFUrL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51jnGS%2BFUrL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51jnGS%2BFUrL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/91d6CS9zulL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/91d6CS9zulL._SY500_.jpg&quot;:[500,750],&quot;http://ecx.images-amazon.com/images/I/91d6CS9zulL._SX500_.jpg&quot;:[333,500],&quot;http://ecx.images-amazon.com/images/I/91d6CS9zulL._SX700_.jpg', u'http://ecx.images-amazon.com/images/I/51jnGS%2BFUrL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/91d6CS9zulL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51jnGS%2BFUrL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51jnGS%2BFUrL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91d6CS9zulL._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/91d6CS9zulL._SX700_.jpg"":[467,700],""http://ecx.images-amazon.com/images/I/91d6CS9zulL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51jnGS%2BFUrL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/91d6CS9zulL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51jnGS%2BFUrL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91d6CS9zulL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/91d6CS9zulL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/91d6CS9zulL._SX700_.jpg"":[""467"",""700""],""http://ecx.images-amazon.com/images/I/91d6CS9zulL._SY590_.jpg"":[""590"",""885""]}}],""24x36 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51jnGS%2BFUrL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/91d6CS9zulL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51jnGS%2BFUrL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91d6CS9zulL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/91d6CS9zulL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/91d6CS9zulL._SX700_.jpg"":[""467"",""700""],""http://ecx.images-amazon.com/images/I/91d6CS9zulL._SY590_.jpg']",200.0,"[u'16', u'24 in.']","Ecola Afternoon,",B00MBQUV7I,24.0
,,,[],,,,B00L848RL6,
,,,[],,,,B00IFF0OR6,
,,,[],,,,B00YB7YKHW,
Kevin O'Connell,"I was traversing through Antarctica, and came across this landscape that looked like the moon. The lighting in Antarctica is different everyday with so many interesting types of weather conditions to change the look and feel many times a day. This limited edition print is signed on the back, unless you specify you want me to sign on the front, and comes with a certificate of authenticity. Custom printed on Canson Infinity 2273 Baryta Photographique Inkjet Paper. In my opinion, the highest professional fine art paper you can buy, with a very heavy fiber count, and wonderful full range of gray scale and color tones. Fine art print only No frame",20.0,"[u'http://ecx.images-amazon.com/images/I/518Mu1RlUJL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/518Mu1RlUJL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/518Mu1RlUJL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/910pXeNP0fL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/910pXeNP0fL._SY500_.jpg&quot;:[500,625],&quot;http://ecx.images-amazon.com/images/I/910pXeNP0fL._SX500_.jpg', u'http://ecx.images-amazon.com/images/I/518Mu1RlUJL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/910pXeNP0fL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/518Mu1RlUJL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/518Mu1RlUJL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/910pXeNP0fL._SX500_.jpg"":[400,500],""http://ecx.images-amazon.com/images/I/910pXeNP0fL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",748.0,"[u'20', u'30', u'1 in.']","Antarctica - The Antarctic Landscape,",B00OPSG2AA,30.0
,,,[],,,,B00ZDT7ENO,
,,,[],,,,B00ZDT7BY6,
,,,[],,,,B00GRJ6IAY,
,,,[],,,,B019WU23UI,
John Purlia,,15.9,"[u'http://ecx.images-amazon.com/images/I/519sDU5jwoL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/519sDU5jwoL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/519sDU5jwoL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/519sDU5jwoL.jpg', u'http://ecx.images-amazon.com/images/I/519sDU5jwoL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/519sDU5jwoL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/519sDU5jwoL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/519sDU5jwoL.jpg', u'http://ecx.images-amazon.com/images/I/31unp3s2LmL.jpg']",1100.0,"[u'15.9', u'15.9 in.']","Idol Worship of the Worshipped Idols,",B00G97Q0GG,15.9
